step,avg_reward,std_reward,best_reward,valid_rate,invalid_rate,invalid_vm_rate,non_finite_rate,constant_rate,low_coverage_rate,avg_formula_len,entropy,loss,elapsed_seconds,avg_allowed_actions
443,0.005939361173659563,1.9845241695293225e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.588432550430298,-0.9266341328620911,6695.805355659977,14.573529411764707
444,0.005939431954175234,2.1774767446913756e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.6243128776550293,-1.0261611938476562,6711.279618955974,14.658088235294118
445,0.0059363022446632385,2.4013814254431054e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.5967235565185547,-1.3040664196014404,6727.03945402801,14.722426470588236
446,0.005937851965427399,2.254919490951579e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.572469711303711,-1.660204529762268,6742.858290873992,14.559742647058824
447,0.005921541713178158,0.00016435580619145185,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.3331265449523926,-0.9801788330078125,6758.583782760019,14.479779411764707
448,0.005939084105193615,2.076878990919795e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.187319755554199,-0.8944166302680969,6774.071140487969,14.400735294117647
449,0.005939753260463476,2.1516623746720143e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0906543731689453,-1.3463776111602783,6789.809572065016,14.380514705882353
450,0.005939869210124016,1.608387174201198e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.1035690307617188,-1.0104384422302246,6805.535996283987,14.355698529411764
451,0.0059416028670966625,1.21681259770412e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0162503719329834,-0.5560791492462158,6821.324809085985,14.340073529411764
452,0.005939953029155731,1.6380294255213812e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.123262882232666,-1.0194242000579834,6836.579119099013,14.336397058823529
453,0.005942048039287329,1.1395294677640777e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.061272144317627,-1.0417864322662354,6851.835987386992,14.334558823529411
454,0.0059408163651824,1.6793857867014594e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.1104063987731934,-1.2627246379852295,6866.354823099973,14.356617647058824
455,0.005940839182585478,1.613099084352143e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.963318943977356,-1.2549066543579102,6881.349778548989,14.308823529411764
456,0.005940713919699192,1.5838839317439124e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.1368448734283447,-0.6289224028587341,6896.679144518974,14.388786764705882
457,0.005942096933722496,8.679954589752015e-06,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.090200662612915,-0.8782752752304077,6912.018403569004,14.375919117647058
458,0.005938604939728975,1.9848936062771827e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.273524522781372,-1.1067546606063843,6927.348056086979,14.516544117647058
459,0.005942796356976032,1.0278226909576915e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.33455753326416,-0.32958918809890747,6942.6325677949935,14.556066176470589
460,0.005936795845627785,2.6267791326972656e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.4349451065063477,-0.8311607837677002,6958.3650916349725,14.690257352941176
461,0.005938658025115728,2.201364804932382e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.321141242980957,-0.5622565746307373,6974.138444567972,14.679227941176471
462,0.0058928001672029495,0.00024606887018308043,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.494424819946289,-1.8069202899932861,6989.890091712994,14.761029411764707
463,0.005933595355600119,2.8598566132131964e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.6649818420410156,-0.6700334548950195,7005.319078390021,14.874080882352942
464,0.005919368471950293,4.556833300739527e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.6798574924468994,-1.665972352027893,7021.038150402019,14.887867647058824
465,0.005934623535722494,3.09051938529592e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.463237762451172,-1.270020842552185,7036.778490808967,14.771139705882353
466,0.005939179100096226,2.036294790741522e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.2929060459136963,-0.551828145980835,7052.501390516991,14.708639705882353
467,0.005941089242696762,1.9153612811351195e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.4679956436157227,-0.7742085456848145,7067.9423289829865,14.723345588235293
468,0.005937559995800257,2.374898576817941e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.1204304695129395,-1.2938333749771118,7083.633616851002,14.480698529411764
469,0.005940665956586599,1.4941652807465289e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.9762309789657593,-1.1717426776885986,7099.3747104330105,14.402573529411764
470,0.00594295235350728,1.0222699529549573e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.8613262176513672,-0.2912082076072693,7114.91683334898,14.347426470588236
471,0.005935931112617254,2.6827730835066177e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.021923780441284,-1.2568825483322144,7129.307988710003,14.46875
472,0.005941398441791534,1.3462336937664077e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.8781054019927979,-0.5858045220375061,7144.842350404011,14.336397058823529
473,0.005940841976553202,1.4732620911672711e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.8722556829452515,-0.8011580109596252,7160.632410087972,14.306985294117647
474,0.0059320661239326,5.9426009102026e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.9506497383117676,-1.6954407691955566,7174.722536945017,14.390625
475,0.005934382323175669,2.6686329874792136e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.894153356552124,-2.0485293865203857,7190.180702353013,14.460477941176471
476,0.005942263640463352,1.15164230010123e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.8674150705337524,-0.4233493208885193,7205.979716930015,14.335477941176471
477,0.005942425690591335,1.0983670108544175e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.999366044998169,-0.42957445979118347,7221.783314209024,14.423713235294118
478,0.005941382609307766,1.4320409718493465e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0993714332580566,-0.9364333748817444,7237.181277756987,14.568933823529411
479,0.005940464325249195,1.659565714362543e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.1267218589782715,-0.8609495162963867,7252.984498480975,14.635110294117647
480,0.005893039051443338,0.00032024222309701145,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.3481435775756836,-1.1914478540420532,7268.429952264996,14.750919117647058
481,0.005936754867434502,2.4347618818865158e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.1450276374816895,-0.8692474365234375,7284.190377584018,14.719669117647058
482,0.005929793231189251,3.087389632128179e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.3395426273345947,-1.3515489101409912,7298.280604418018,14.856617647058824
483,0.005938676651567221,2.6968777092406526e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.1026451587677,-0.8808668851852417,7313.297568170994,14.693014705882353
484,0.0059378971345722675,2.2760024876333773e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.1716103553771973,-0.7150325775146484,7328.541288508975,14.693014705882353
485,0.005901127588003874,0.0003198052872903645,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.114626407623291,-0.9731147885322571,7343.17119783198,14.659007352941176
486,0.0059389350935816765,1.8577196897240356e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.111802339553833,-1.5702024698257446,7357.976094808022,14.584558823529411
487,0.005941077601164579,1.6028552636271343e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.9647051095962524,-0.4978930950164795,7373.361963118019,14.527573529411764
488,0.0059356410056352615,2.7260093702352606e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.9393270015716553,-1.299065113067627,7388.735474340967,14.490808823529411
489,0.0059409667737782,1.757677091518417e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.8136749267578125,-1.001799464225769,7403.500976658019,14.375
490,0.005942555144429207,7.867251042625867e-06,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.7992517948150635,-0.6175782680511475,7417.780071857967,14.376838235294118
491,0.005942167714238167,1.346482622466283e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.8750014305114746,-0.8791742324829102,7432.016849906999,14.351102941176471
492,0.005942110903561115,1.0248512808175292e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.7159940004348755,-0.7446755170822144,7446.293761674024,14.301470588235293
493,0.005942062940448523,1.1337434443703387e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.7156842947006226,-0.5344843864440918,7460.611160614993,14.298713235294118
494,0.005940325558185577,1.3883513020118698e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.7876863479614258,-1.0545300245285034,7476.111422455986,14.348345588235293
495,0.005942722782492638,8.84938253875589e-06,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.8397448062896729,-0.6563593149185181,7491.907288677001,14.354779411764707
496,0.005938948132097721,1.8718303181231022e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.7838077545166016,-1.409719467163086,7506.1459267699975,14.374080882352942
497,0.005939398426562548,2.8690139515674673e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.934130072593689,-1.2194992303848267,7520.454614726012,14.472426470588236
498,0.0059432764537632465,5.391341346694389e-06,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.8860148191452026,-0.494183748960495,7534.741206848994,14.393382352941176
499,0.005942027550190687,1.285396865569055e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.8788105249404907,-0.7214140892028809,7549.38425649202,14.430147058823529
500,0.005943842697888613,5.968960522295674e-06,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.963606834411621,-0.33670133352279663,7563.666058187024,14.405330882352942
